case_id,institution,laboratory,test,city,category,application_year,years_since_application,status,status_label,inference
2025LDTS00742,慈銘婦產科診所,慧智基因醫學實驗室,慧智新生兒基因篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00733,慈銘婦產科診所,慧智基因醫學實驗室,海洋性貧血基因檢測-HBA、HBB基因,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00732,慈銘婦產科診所,慧智基因醫學實驗室,異位性皮膚炎過敏基因檢測-FLG基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00730,慈銘婦產科診所,慧智基因醫學實驗室,脊髓性肌肉萎縮症基因檢測-SMN基因,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00664,慈銘婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01665,慈銘婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01052,慈銘婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00579,慶生婦產科診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00451,慶生婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00600,慶生婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00601,慶生婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00575,慶生婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00455,慶生婦產科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00578,慶生婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01987,振興醫療財團法人振興醫院,創源分生實驗室,唐氏症次世代定序篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01988,振興醫療財團法人振興醫院,創源分生實驗室,非侵入性胎兒染色體檢測Q寶,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01413,敏盛綜合醫院,台灣生醫醫事檢驗所,X染色體脆折症FMR1基因分析,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00418,敏盛綜合醫院,慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00423,敏盛綜合醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v1.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00422,敏盛綜合醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00421,敏盛綜合醫院,慧智基因醫學實驗室,慧智新生兒基因篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00419,敏盛綜合醫院,慧智基因醫學實驗室,慧智癌監控基因檢測-BRCA 1/2（組織）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00417,敏盛綜合醫院,慧智基因醫學實驗室,慧智癌監控基因檢測-乳癌,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00420,敏盛綜合醫院,慧智基因醫學實驗室,慧智癌風險-BRCA1/2基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00968,新亞東婦產科醫院,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00680,新亞東婦產科醫院,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01666,新亞東婦產科醫院,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01718,新光醫療財團法人新光吳火獅紀念醫院,麗寶基因體實驗室,NOTCH3 R544C基因分型【NOTCH3 R544C Genotyping】,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01718,新光醫療財團法人新光吳火獅紀念醫院,麗寶基因體實驗室,NOTCH3 R544C基因分型【NOTCH3 R544C Genotyping】,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00003,新光醫療財團法人新光吳火獅紀念醫院,麗寶醫事檢驗所,NOTCH3 R544C基因分型【NOTCH3 R544C Genotyping】,臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01827,新光醫療財團法人新光吳火獅紀念醫院,麗寶醫事檢驗所,"NOTCH3基因檢測【NOTCH3 EGFr Domain, Exon 2-24】",臺北市,遺傳代謝與罕見疾病之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01720,新光醫療財團法人新光吳火獅紀念醫院,金萬林實驗室,全面型癌循環核酸檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01719,新光醫療財團法人新光吳火獅紀念醫院,金萬林實驗室,全面型癌組織用藥檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01800,新北市立土城醫院（委託長庚醫療財團法人興建經營）,行動基因臨床分子醫學實驗室,ACTHRD帕癌檢癌症基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00454,新北市立聯合醫院,基龍米克斯實驗室,安可癒癌症基因檢測,新北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00054,新板婦產科診所,英緹檢測服務實驗室,Embryo46胚胎著床前染色體非整倍體檢測,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01927,新板婦產科診所,英緹檢測服務實驗室,PGT-A Pixl胚胎著床前染色體篩檢,新竹縣,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02016,新板婦產科診所,Igenomix Taiwan Ltd台灣艾捷隆實驗室,PGT-A胚胎著床前染色體篩檢,新北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01036,新板婦產科診所,創源分生實驗室,SNP+胚胎著床前染色體篩檢 SNP added Preimplantation Genetic Testing for Aneuploidies （SNP+ PGT-A）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01035,新板婦產科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01619,新板婦產科診所,慧智基因醫學實驗室,胚胎著床前單基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01618,新板婦產科診所,慧智基因醫學實驗室,胚胎著床前染色體篩檢,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00151,新板婦產科診所,國立成功大學基因體醫學中心,胚胎著床前篩檢,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01033,新板婦產科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01034,新板婦產科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00156,新板婦產科診所,國立成功大學基因體醫學中心,註生（助生）基因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00155,新板婦產科診所,國立成功大學基因體醫學中心,隱性遺傳疾病帶因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00152,新板婦產科診所,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT1.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00153,新板婦產科診所,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT2.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00154,新板婦產科診所,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT3.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01040,新正薪醫院,創源分生實驗室,孕產前多疾病帶因者篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS00666,新正薪醫院,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01071,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),慧智基因醫學實驗室,慧智HRD檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01070,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),慧智基因醫學實驗室,慧智癌監控基因檢測-BRCA 1/2（組織）,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01140,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),慧智基因醫學實驗室,新生兒基因篩檢v2.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01141,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),慧智基因醫學實驗室,新生兒基因篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01139,新竹市立馬偕兒童醫院(委託台灣基督長老教會馬偕醫療財團法人興建經營),慧智基因醫學實驗室,癌風險-BRCA1/2基因檢測,臺北市,癌症篩檢、診斷、治療及預後之基因檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01751,新莊惠欣婦產科小兒科診所,創源分生實驗室,SNP晶片染色體篩檢-750K,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01752,新莊惠欣婦產科小兒科診所,創源分生實驗室,SNP晶片染色體篩檢-HD,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01566,新莊惠欣婦產科小兒科診所,創源分生實驗室,孕知因多疾病帶因篩檢-安心版,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01750,新莊惠欣婦產科小兒科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢 （含空間排列錯置風險評估）,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01565,新莊惠欣婦產科小兒科診所,創源分生實驗室,腎小管發育不全基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01667,新莊惠欣婦產科小兒科診所,創源分生實驗室,葉酸代謝基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01397,新莊惠欣婦產科小兒科診所,創源分生實驗室,藥害性聽損基因檢測,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS01005,施以中診所,慧智基因醫學實驗室,慧智非侵產前染色體篩檢v3.0,臺北市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02073,施英富婦產科診所,國立成功大學基因體醫學中心,FMR1基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02074,施英富婦產科診所,國立成功大學基因體醫學中心,PHOX2B基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02075,施英富婦產科診所,國立成功大學基因體醫學中心,SMN1／SMN2基因分子檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02076,施英富婦產科診所,國立成功大學基因體醫學中心,感覺神經性聽損基因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02077,施英富婦產科診所,國立成功大學基因體醫學中心,胚胎著床前篩檢,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02081,施英富婦產科診所,國立成功大學基因體醫學中心,註生（助生）基因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02082,施英富婦產科診所,國立成功大學基因體醫學中心,隱性遺傳疾病帶因檢測,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02078,施英富婦產科診所,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT1.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
2025LDTS02079,施英富婦產科診所,國立成功大學基因體醫學中心,非侵入性產前染色體檢測-NIPT2.0,臺南市,產前及新生兒染色體與基因變異檢測,2025,1,safe,安全・2025・近期,持續追蹤
